Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-6,50000,,100,continue,manual,6159,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-7,50000,,100,continue,manual,7089,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-8,50000,,100,continue,manual,8879,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-9,50000,,100,continue,manual,9759,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-10,50000,,100,continue,manual,11609,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-epic-comfort-bed-set-11,50000,,100,continue,manual,8449,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-epic-comfort-bed-set-12,50000,,100,continue,manual,9639,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-epic-comfort-bed-set-13,50000,,100,continue,manual,11779,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-epic-comfort-bed-set-14,50000,,100,continue,manual,12789,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-epic-comfort-bed-set-15,50000,,100,continue,manual,16119,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-16,50000,,100,continue,manual,6649,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-17,50000,,100,continue,manual,7659,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-18,50000,,100,continue,manual,9589,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-19,50000,,100,continue,manual,10539,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-epic-comfort-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,cloud-nine-epic-comfort-bed-set-20,50000,,100,continue,manual,12539,,TRUE,TRUE,,,,,FALSE,Epic Comfort Bed Set,Epic Comfort Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,Classic Bed Set,"<h3>Classic Bed Set</h3>
<p><strong>Manufacturer:</strong> Cloud Nine<br/>
<strong>Range:</strong> Premium</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/cloud-nine-classic-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/cloud-nine-classic-queen/</a></li>
  <li><a href=""https://cloudnine.co.za/beds/premium/classic/"" target=""_blank"" rel=""noopener noreferrer"">https://cloudnine.co.za/beds/premium/classic/</a></li>
</ul>
",Cloud Nine,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-classic-bed-set-1,50000,,100,continue,manual,7539,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/cloud_nine_Cloud_Nine_Epic_Comfort_Bed_Set.png,1,Classic Bed Set,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-classic-bed-set-2,50000,,100,continue,manual,8639,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-classic-bed-set-3,50000,,100,continue,manual,10529,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-classic-bed-set-4,50000,,100,continue,manual,11459,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-classic-bed-set-5,50000,,100,continue,manual,14519,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-classic-bed-set-6,50000,,100,continue,manual,8149,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-classic-bed-set-7,50000,,100,continue,manual,9329,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-classic-bed-set-8,50000,,100,continue,manual,11379,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-classic-bed-set-9,50000,,100,continue,manual,12379,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-classic-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-classic-bed-set-10,50000,,100,continue,manual,15679,,TRUE,TRUE,,,,,FALSE,Classic Bed Set,Classic Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,Lodestar Bed Set,"<h3>Lodestar Bed Set</h3>
<p><strong>Manufacturer:</strong> Cloud Nine<br/>
<strong>Range:</strong> Premium</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/cloud-nine-lodestar-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/cloud-nine-lodestar-queen/</a></li>
  <li><a href=""https://cloudnine.co.za/beds/premium/lodestar/"" target=""_blank"" rel=""noopener noreferrer"">https://cloudnine.co.za/beds/premium/lodestar/</a></li>
</ul>
",Cloud Nine,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-1,50000,,100,continue,manual,8159,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/cloud_nine_Cloud_Nine_Epic_Comfort_Bed_Set.png,1,Lodestar Bed Set,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-2,50000,,100,continue,manual,9339,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-3,50000,,100,continue,manual,11359,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-4,50000,,100,continue,manual,12389,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-5,50000,,100,continue,manual,15539,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-6,50000,,100,continue,manual,8819,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-7,50000,,100,continue,manual,10089,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-8,50000,,100,continue,manual,12269,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-9,50000,,100,continue,manual,13379,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
cloud-nine-lodestar-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Cloud Nine, Premium",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,cloud-nine-lodestar-bed-set-10,50000,,100,continue,manual,16789,,TRUE,TRUE,,,,,FALSE,Lodestar Bed Set,Lodestar Bed Set by Cloud Nine. Official Premium collection.,active
mattress-world-big-l-shape-corner-couch,Big L-Shape Corner Couch,"<h3>Big L-Shape Corner Couch</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-big-l-shape-corner-couch-1,50000,,100,continue,manual,4999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Big-L-Shape_Corner_Couch_Clean.jpg,1,Big L-Shape Corner Couch,FALSE,Big L-Shape Corner Couch,Big L-Shape Corner Couch by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-chesterfield,Chesterfield,"<h3>Chesterfield</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-chesterfield-1,50000,,100,continue,manual,2999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Big-L-Shape_Corner_Couch_Clean.jpg,1,Chesterfield,FALSE,Chesterfield,Chesterfield by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-oxford,Oxford,"<h3>Oxford</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-oxford-1,50000,,100,continue,manual,2999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Oxford_3_Piece_Couch_Set.jpg,1,Oxford,FALSE,Oxford,Oxford by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-lola,Lola,"<h3>Lola</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-lola-1,50000,,100,continue,manual,2999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Lola_3_Piece_Couch_Set_2.jpg,1,Lola,FALSE,Lola,Lola by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-small-l-shape-corner-couch,Small L-Shape Corner Couch,"<h3>Small L-Shape Corner Couch</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-small-l-shape-corner-couch-1,50000,,100,continue,manual,4999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Small_L-Shape_Corner_Couch_Clean.jpg,1,Small L-Shape Corner Couch,FALSE,Small L-Shape Corner Couch,Small L-Shape Corner Couch by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-california,California,"<h3>California</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Couches & Seating,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-california-1,50000,,100,continue,manual,2999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Big-L-Shape_Corner_Couch_Clean.jpg,1,California,FALSE,California,California by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-double-pine-bunk,Double Pine Bunk,"<h3>Double Pine Bunk</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Bunk Beds,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-double-pine-bunk-1,50000,,100,continue,manual,1000,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Double_Pine_Bunk_Clean.jpg,1,Double Pine Bunk,FALSE,Double Pine Bunk,Double Pine Bunk by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-chain-link-padded-headboard,Chain Link Padded Headboard,"<h3>Chain Link Padded Headboard</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Orthopedic Collection</p>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Headboards,"Mattress World, Orthopedic Collection",TRUE,Size,Standard,Length,Standard (188cm),Configuration,Standard,mattress-world-chain-link-padded-headboard-1,50000,,100,continue,manual,1999,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Chain_Link_Padded_Headboard_Clean_1.jpg,1,Chain Link Padded Headboard,FALSE,Chain Link Padded Headboard,Chain Link Padded Headboard by Mattress World. Official Orthopedic Collection collection.,active
mattress-world-prestige-teardrop-bed-set,Prestige Teardrop Bed Set,"<h3>Prestige Teardrop Bed Set</h3>
<p><strong>Manufacturer:</strong> Mattress World<br/>
<strong>Range:</strong> Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support.</p>
<h4>Features & Specs:</h4>
<ul>
  <li>Hospitality Grade Quality</li>
  <li>Heavy Duty Full Body Support Spring</li>
  <li>Blue Gel Memory F oam Comfort Layer</li>
  <li>Turn Free Design</li>
  <li>120kg Per Person Per Side</li>
  <li>1 Year Guarantee</li>
  <li>1 8 Year Warranty</li>
  <li>Medium Feel</li>
</ul>
",Mattress World,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Mattress World, Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support.",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,mattress-world-prestige-teardrop-bed-set-1,50000,,100,continue,manual,5199,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/mattress_world_Prestige_Teardrop_Double_Bed_Set.jpg,1,Prestige Teardrop Bed Set,FALSE,Prestige Teardrop Bed Set,"Prestige Teardrop Bed Set by Mattress World. Official Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support. collection.",active
mattress-world-prestige-teardrop-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Mattress World, Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support.",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,mattress-world-prestige-teardrop-bed-set-2,50000,,100,continue,manual,6199,,TRUE,TRUE,,,,,FALSE,Prestige Teardrop Bed Set,"Prestige Teardrop Bed Set by Mattress World. Official Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support. collection.",active
